year,round,pick,club,player_name,recruited_from
2003,4,59,Sydney Swans,Matthew Davis,North Adelaide Football Club
2003,4,60,Collingwood,Julian Rowe,Oakleigh Chargers
2003,4,61,Brisbane Lions,Michael Rischitelli,Western Jets
2003,5,62,Western Bulldogs,Pass,
2003,5,63,Carlton,Glen Bowyer,Hawthorn
2003,5,64,Richmond,Shane Morrison,Brisbane Lions
2003,5,65,St Kilda,Craig Callaghan,St Kilda
2003,5,66,Kangaroos,Pass,
2003,5,67,Adelaide Crows,Pass,
2003,5,68,Brisbane Lions,Clinton Thomas,Eastern Ranges
2003,6,69,Carlton,Jordan Bannister,Essendon
2003,6,70,Richmond,Brent Hartigan,Calder Cannons
2003,6,71,St Kilda,Pass,
2003,7,72,Carlton,Adrian Deluca,Port Melbourne Football Club
2003,7,73,Richmond,Shane Tuck,West Adelaide Football Club
2003,7,74,St Kilda,Pass,
2003,8,75,Carlton,Stephen Kenna,Box Hill Hawks
2003,8,76,Richmond,Andrew Raines,Southport Australian Football Club
2003,8,77,St Kilda,Pass,
2003,9,78,Carlton,Pass,
2003,9,79,Richmond,Simon Fletcher,Carlton
2003,10,80,Carlton,Pass,
2003,10,81,Richmond,Kyle Archibald,NSW/ACT Rams
2003,11,82,Richmond,Pass,
2003,12,83,Richmond,Pass,
2004,0,1,Richmond,Brett Deledio,Murray Bushrangers
2004,0,2,Hawthorn,Jarryd Roughead,Gippsland Power
2004,0,3,Western Bulldogs,Ryan Griffen,South Adelaide Football Club
2004,1,4,Richmond,Richard Tambling,Southern Districts Football Club
2004,1,5,Hawthorn,Lance Franklin,Perth Football Club
2004,1,6,Western Bulldogs,Tom Williams,Morningside Football Club
2004,1,7,Hawthorn,Jordan Lewis,Geelong Falcons
2004,1,8,Adelaide,John Meesen,Geelong Falcons
2004,1,9,Carlton,Jordan Russell,West Adelaide Football Club
2004,1,10,Collingwood,Chris Egan,Murray Bushrangers
2004,1,11,Port Adelaide,Adam Thomson,Sturt Football Club
2004,1,12,Richmond,Danny Meyer,Glenelg Football Club
2004,1,13,Melbourne,Matthew Bate,Eastern Ranges
2004,1,14,Essendon,Angus Monfries,Sturt Football Club
2004,1,15,Melbourne,Lynden Dunn,Calder Cannons
2004,1,16,Richmond,Adam Pattison,Northern Knights
2004,1,17,St Kilda,Andrew McQualter,Gippsland Power
2004,1,18,Brisbane Lions,Cameron Wood,West Adelaide Football Club
2004,1,19,Port Adelaide,Ryan Willits,Northern Knights
2004,2,20,Richmond,Dean Polo,Gippsland Power
2004,2,21,Hawthorn,Thomas Murphy,Sandringham Dragons
2004,2,22,Western Bulldogs,Jesse Wells,Tasmanian Devils Football Club
2004,2,23,Collingwood,Sean Rusling,West Adelaide Football Club
2004,2,24,Adelaide,Nathan van Berlo,West Perth Football Club
2004,2,25,Carlton,Adam Hartlett,West Adelaide Football Club
2004,2,26,Hawthorn,Matt Little,Calder Cannons
2004,2,27,Brisbane Lions,Pat Garner,Western Magpies
2004,2,28,Adelaide,Chad Gibson,Norwood Football Club
2004,2,29,West Coast Eagles,Matt Rosa,North Ballarat Football Club
2004,2,30,Essendon,Andrew Lee,Tasmanian Devils Football Club
2004,2,31,Sydney Swans,Jarred Moore,Dandenong Stingrays
2004,2,32,Geelong,Brent Prismall,Western Jets
2004,2,33,St Kilda,Cain Ackland,Port Adelaide Football Club
2004,2,34,Port Adelaide,James Ezard,Calder Cannons
2004,2,35,Port Adelaide,Fabian Deluca,Eastern Ranges
2004,3,36,Richmond,Luke McGuane,Broadbeach Football Club
2004,3,37,West Coast Eagles,Mark LeCras,West Perth Football Club
2004,3,38,Western Bulldogs,Damien McCormack,Dandenong Stingrays
2004,3,40,Adelaide,Ivan Maric,Calder Cannons
2004,3,43,Melbourne,Michael Newton,Murray Bushrangers
2004,3,45,Brisbane Lions,Justin Sherman,Clarence Football Club
2004,3,46,Essendon,Henry Slattery,West Adelaide Football Club
2004,3,47,Sydney Swans,David Spriggs,Geelong
2004,3,49,St Kilda,Mark McGough,Collingwood
2004,3,50,Brisbane Lions,Jayden Attard,Dandenong Stingrays
2004,3,51,Port Adelaide,Ben Eckermann,Sturt Football Club
2004,4,52,Richmond,Dean Limbach,Calder Cannons
2004,4,53,Hawthorn,Simon Taylor,Box Hill Hawks
2004,4,54,Western Bulldogs,Stephen Tiller,West Adelaide Football Club
2004,4,55,Collingwood,Adam Iacobucci,Calder Cannons
2004,4,56,Adelaide,Chris Knights,Eastern Ranges
2004,4,57,West Coast Eagles,Brad Smith,Subiaco Football Club
2004,4,58,Kangaroos,Brad Moran,Southport Sharks
2004,4,59,Fremantle,Benet Copping,Sturt Football Club
2004,4,60,Essendon,Paul Thomas,Central District Bulldogs
2004,4,61,Sydney Swans,Heath James,Sydney Swans
2004,4,62,Geelong,Matthew Egan,Geelong VFL
2004,4,63,St Kilda,James Gwilt,Noble Park Football Club
2004,4,64,Brisbane Lions,Luke Forsyth,Dandenong Stingrays
2004,5,65,Richmond,Mark Graham,Hawthorn
2004,5,66,Collingwood,Pass,
2004,5,67,Fremantle,Toby Stribling,North Adelaide Football Club
2004,5,68,Kangaroos,Ben Schwarze,Port Melbourne Football Club
2004,5,69,Fremantle,Daniel Haines,Fremantle
2004,5,70,Essendon,Pass,
2004,5,71,St Kilda,Pass,
2004,6,72,Richmond,Pass,
2004,6,73,Carlton,Chris Bryan,Frankston Dolphins
2004,6,74,Kangaroos,Daniel Pratt,Brisbane Lions (rookie list)
2004,6,75,Fremantle,Pass,
2004,6,76,St Kilda,Pass,
2004,6,77,Carlton,Anthony Raso,Dandenong Stingrays
2005,0,1,Carlton,Marc Murphy,Oakleigh Chargers
2005,0,2,Collingwood,Dale Thomas,Gippsland Power
2005,0,3,Hawthorn,Xavier Ellis,Gippsland Power
2005,1,4,Carlton,Josh Kennedy,East Fremantle
2005,1,5,Collingwood,Scott Pendlebury,Gippsland Power
2005,1,6,Hawthorn,Beau Dowler,Oakleigh Chargers
2005,1,7,Essendon,Paddy Ryder,East Fremantle
2005,1,8,Richmond,Jarrad Oakley-Nicholls,East Perth
2005,1,9,Brisbane Lions,Mitch Clark,East Fremantle
2005,1,10,Fremantle,Marcus Drum,Murray Bushrangers
2005,1,11,Western Bulldogs,Shaun Higgins,Geelong Falcons
2005,1,12,Melbourne,Nathan Jones,Dandenong Stingrays
2005,1,13,West Coast,Shannon Hurn,Central District
2005,1,14,Hawthorn,Grant Birchall,Tassie Mariners
2005,1,15,Geelong,Travis Varcoe,Central District
2005,1,16,Adelaide,Richard Douglas,Calder Cannons
2005,1,17,Adelaide,Darren Pfeiffer,Norwood
2005,1,18,Hawthorn,Max Bailey,West Perth
2005,1,19,Essendon,Courtenay Dempsey,Morningside
2005,2,20,Carlton,Paul Bower,Peel Thunder
2005,2,21,Collingwood,Danny Stanley,Geelong Falcons
2005,2,22,Hawthorn,Beau Muston,Murray Bushrangers
2005,2,23,Collingwood,Ryan Cook,Dandenong Stingrays
2005,2,24,Richmond,Cleve Hughes,Norwood
2005,2,25,Brisbane Lions,Wayde Mills,Southport
2005,2,26,Fremantle,Garrick Ibbotson,East Fremantle
2005,2,27,Western Bulldogs,Dylan Addison,St George
2005,2,28,Kangaroos,Matt Riggio,Peel Thunder
2005,2,29,West Coast,Ben McKinley,Northern Knights
2005,2,30,Port Adelaide,Nick Lower,Norwood
2005,2,31,Geelong,Trent West,Gippsland Power
2005,2,32,Adelaide,Bernie Vince,Woodville-West Torrens
2005,2,33,St Kilda,Samuel Gilbert,Southport
2005,2,34,West Coast,Matthew Spangher,Eastern Ranges
2005,2,35,Geelong,Stephen Owen,North Ballarat Rebels
2005,3,36,Carlton,Jake Edwards,Western Jets
2005,3,37,Collingwood,Jack Anthony,Northern Knights
2005,,38,Hawthorn,Travis Tuck,Dandenong Stingrays
2005,,39,Essendon,Jay Neagle,Gippsland Power
2005,3,40,Richmond,Travis Casserly,Swan Districts
2005,3,41,Brisbane Lions,Rhan Hooper,Mt Gravatt
2005,3,42,Fremantle,Robert Warnock,Sandringham Dragons
2005,3,43,Kangaroos,Andrew Swallow,East Fremantle
2005,3,44,Port Adelaide,Alipate Carlile,Murray Bushrangers
2005,3,45,Kangaroos,Kasey Green,West Coast
2005,3,46,Western Bulldogs,Travis Baird,Brisbane Lions
2005,3,47,Geelong,Ryan Gamble,Glenelg
2005,3,48,Adelaide,Alan Obst,Central District
2005,3,49,St Kilda,Michael Rix,Coburg
2005,3,50,Essendon,Sam Lonergan,Tassie Mariners
2005,4,51,Sydney,Matthew Laidlaw,Oakleigh Chargers
2005,4,52,Collingwood,Pass,
2005,4,53,Melbourne,Simon Buckley,Sandringham Dragons
2005,4,54,Sydney,Kristin Thornton,Peel Thunder
2005,4,55,Western Bulldogs,Brett Montgomery,Port Adelaide
2005,4,56,Brisbane Lions,Joel Patfull,Port Adelaide
2005,4,57,Western Bulldogs,Michael West,Tassie Mariners
2005,4,58,Port Adelaide,Hugh Minson,Norwood
2005,4,59,Sydney,Ryan Brabazon,Claremont
2005,4,60,Melbourne,Clint Bartram,Geelong Falcons
2005,4,61,Geelong,Mathew Stokes,Woodville-West Torrens
2005,4,62,Adelaide,Pass,
2005,4,63,St Kilda,Phillip Raymond,Glenelg
2005,5,64,Carlton,Pass,
2005,5,65,Hawthorn,Pass,
2005,5,66,Essendon,Austin Lucy,Suncoast Lions
2005,5,67,Richmond,Pass,
2005,5,68,Melbourne,Heath Neville,Tassie Mariners
2005,5,69,Kangaroos,Tim Hutchison,Port Adelaide Magpies
2005,5,70,Port Adelaide,Jonathan Giles,Central District
2005,5,71,St Kilda,Justin Sweeney,Tyabb
2005,6,72,Essendon,Pass,
2005,6,73,Kangaroos,Pass,
2005,6,74,Port Adelaide,Pass,
2005,6,75,St Kilda,Pass,
2005,6,76,Essendon,Pass,
2006,1,1,Carlton,Bryce Gibbs,Glenelg
2006,1,2,Essendon,Scott Gumbleton,Peel Thunder
2006,1,3,Kangaroos,Lachlan Hansen,Gippsland Power
2006,1,4,Brisbane Lions,Matthew Leuenberger,East Perth
2006,1,5,Port Adelaide,Travis Boak,Geelong Falcons
2006,1,6,Hawthorn,Mitch Thorp,Tassie Mariners
2006,1,7,Geelong,Joel Selwood,Bendigo Pioneers
2006,1,8,Collingwood,Ben Reid,Murray Bushrangers
2006,1,9,St Kilda,David Armitage,Morningside
2006,1,10,Collingwood,Nathan Brown,North Ballarat Rebels
2006,1,11,Western Bulldogs,Andrejs Everitt,Dandenong Stingrays
2006,1,12,Melbourne,James Frawley,North Ballarat Rebels
2006,1,13,Richmond,Jack Riewoldt,Tassie Mariners
2006,1,14,Adelaide,James Sellar,Glenelg
2006,1,15,Sydney,Daniel O'Keefe,Geelong Falcons
2006,1,16,West Coast,Mitch Brown,North Ballarat Rebels
2006,0,17,Carlton,Shaun Hampson,Mount Gravatt
2006,0,18,Essendon,Leroy Jetta,South Fremantle
2006,2,19,Carlton,Shaun Grigg,North Ballarat Rebels
2006,2,20,Essendon,Tom Hislop,Tassie Mariners
2006,2,21,Kangaroos,Gavin Urquhart,Morningside
2006,2,22,Brisbane Lions,Albert Proud,Mount Gravatt
2006,2,23,Port Adelaide,Paul Stewart,Woodville-West Torrens
2006,2,24,Hawthorn,Brent Renouf,Southport
2006,2,25,Geelong,Nathan Djerrkura,Wanderers
2006,2,26,Richmond,Shane Edwards,North Adelaide
2006,2,27,St Kilda,Brad Howard,Redland
2006,2,28,Collingwood,Chris Dawes,Sandringham Dragons
2006,2,29,West Coast,Eric MacKenzie,Claremont
2006,2,30,Melbourne,Ricky Petterd,Broadbeach
2006,2,31,Fremantle,Clayton Collard,South Fremantle
2006,2,32,Adelaide,Kurt Tippett,Southport
2006,2,33,Hawthorn,Jarryd Morton,Claremont
2006,2,34,Brisbane Lions,Chris Schmidt,West Adelaide
2006,3,35,Carlton,Mark Austin,Glenelg
2006,3,36,Essendon,Alwyn Davey,South Adelaide
2006,3,37,Kangaroos,Todd Goldstein,Oakleigh Chargers
2006,3,38,Brisbane Lions,James Hawksley,Peel Thunder
2006,3,39,Port Adelaide,Nathan Krakouer,Claremont
2006,3,40,Hawthorn,Josh Kennedy,Sandringham Dragons
2006,3,41,Geelong,Tom Hawkins,Sandringham Dragons
2006,3,42,Essendon,Bachar Houli,Western Jets
2006,3,43,West Coast,Tim Houlihan,North Ballarat Rebels
2006,3,44,Collingwood,Brad Dick,East Fremantle
2006,3,45,Western Bulldogs,Brennan Stack,Perth
2006,3,46,Melbourne,Colin Garland,Tassie Mariners
2006,3,47,Essendon,Kyle Reimers,Peel Thunder
2006,3,48,Adelaide,David Mackay,Oakleigh Chargers
2006,3,49,Sydney,Daniel Currie,Northern Knights
2006,3,50,West Coast,Will Schofield,Geelong Falcons
2006,4,51,Carlton,Clint Benjamin,Claremont
2006,4,52,Fremantle,Brock O'Brien,Peel Thunder
2006,4,53,Kangaroos,Lindsay Thomas,Port Adelaide
2006,4,54,Brisbane Lions,Matt Tyler,North Ballarat Rebels
2006,4,55,Port Adelaide,Robbie Gray,Oakleigh Chargers
2006,4,56,Hawthorn,Garry Moss,East Perth
2006,4,57,Geelong,Simon Hogan,Geelong Falcons
2006,4,58,Richmond,Daniel Connors,Bendigo Pioneers
2006,4,59,St Kilda,Jarryd Allen,Calder Cannons
2006,4,60,Richmond,Carl Peterson,Claremont
2006,4,61,Western Bulldogs,Josh Hill,Claremont
2006,4,62,Melbourne,Isaac Weetra,Port Adelaide
2006,4,63,Collingwood,Tyson Goldsack,Gippsland Power
2006,4,64,Adelaide,Nick Gill,North Adelaide
2006,4,65,Sydney,Peter Faulks,Calder Cannons
2006,4,66,Western Bulldogs,Malcolm Lynch,NSW/ACT Rams
2006,5,67,Carlton,Joe Anderson,Darwin
2006,5,68,Essendon,Pass,—
2006,5,69,Kangaroos,Ben Warren,Zillmere Eagles
2006,5,70,Brisbane Lions,Sam Sheldon,Oakleigh Chargers
2006,5,71,Port Adelaide,Justin Westhoff,Central District
2006,5,72,Hawthorn,Pass,—
2006,5,73,Richmond,Andrew Collins,Bendigo Pioneers
2006,5,74,St Kilda,Matthew Ferguson,St Kilda
2006,5,75,Collingwood,Pass,—
2006,5,76,Western Bulldogs,Paul O'Shea,Redland
2006,5,77,Fremantle,Calib Mourish,East Fremantle
2006,5,78,Adelaide,Bryce Campbell,Norwood
2006,5,79,Sydney,Jesse White,Southport
2006,5,80,West Coast,James Thomson,Claremont
2006,6,81,Carlton,Pass,—
2006,6,82,Kangaroos,Aaron Edwards,Frankston
2006,6,83,Port Adelaide,Ryan Williams,Geelong Falcons
2006,6,84,Richmond,Pass,—
2006,6,85,St Kilda,Pass,—
2006,7,86,Port Adelaide,David Rodan,Richmond
2006,7,87,St Kilda,Pass,—
2006,8,88,Port Adelaide,Pass,—
2006,8,89,St Kilda,Pass,—
2007,0,1,Carlton,Matthew Kreuzer,Northern Knights
2007,1,2,Richmond,Trent Cotchin,Northern Knights
2007,1,3,West Coast,Chris Masten,East Fremantle
2007,1,4,Melbourne,Cale Morton,Claremont
2007,1,5,Western Bulldogs,Jarrad Grant,Dandenong Stingrays
2007,1,6,Essendon,David Myers,Perth
2007,1,7,Fremantle,Rhys Palmer,East Fremantle
2007,1,8,Brisbane Lions,Lachlan Henderson,Geelong Falcons
2007,1,9,St Kilda,Ben McEvoy,Murray Bushrangers
2007,1,10,Adelaide,Patrick Dangerfield,Geelong Falcons
2007,1,11,Sydney,Patrick Veszpremi,Northern Knights
2007,1,12,Hawthorn,Cyril Rioli,St Mary's
2007,1,13,West Coast,Brad Ebert,Port Adelaide Magpies
2007,1,14,Melbourne,Jack Grimes,Northern Knights
2007,1,15,Kangaroos,Robbie Tarrant,Bendigo Pioneers
2007,1,16,Port Adelaide,Matthew Lobbe,Eastern Ranges
2007,1,17,Geelong,Harry Taylor,East Fremantle
2007,0,18,Richmond,Alex Rance,Swan Districts
2007,2,19,Western Bulldogs,Callan Ward,Western Jets
2007,2,20,West Coast,Tony Notte,Swan Districts
2007,2,21,Melbourne,Addam Maric,Calder Cannons
2007,2,22,West Coast,Scott Selwood,Bendigo Pioneers
2007,2,23,Essendon,Tayte Pears,East Perth
2007,2,24,Fremantle,Clayton Hinkley,North Ballarat Rebels
2007,2,25,Brisbane Lions,Tom Collier,Tassie Mariners
2007,2,26,Sydney,Brett Meredith,Northern Knights
2007,2,27,Adelaide,Andy Otten,Oakleigh Chargers
2007,2,28,Port Adelaide,Marlon Motlop,Wanderers
2007,2,29,Hawthorn,Brendan Whitecross,Zillmere
2007,2,30,Adelaide,Jarrhan Jacky,Subiaco
2007,2,31,Collingwood,John McCarthy,Dandenong Stingrays
2007,2,32,Kangaroos,Levi Greenwood,Port Adelaide Magpies
2007,2,33,Port Adelaide,Matthew Westhoff,Central District
2007,2,34,Geelong,Dawson Simpson,Murray Bushrangers
2007,3,35,Western Bulldogs,Sam Reid,Zillmere
2007,3,36,Carlton,Steven Browne,West Perth
2007,3,37,Kangaroos,Scott Thompson,Geelong
2007,3,38,Adelaide,Myke Cook,Sandringham Dragons
2007,,39,Essendon,Darcy Daniher,Calder Cannons
2007,3,40,Fremantle,Chris Mayne,Perth
2007,3,41,Brisbane Lions,James Polkinghorne,Calder Cannons
2007,3,42,St Kilda,Jack Steven,Geelong Falcons
2007,3,43,Western Bulldogs,Easton Wood,Camperdown / Geelong Grammar School
2007,3,44,Geelong,Scott Simpson,Dandenong Stingrays
2007,3,45,Hawthorn,Stuart Dew,Port Adelaide
2007,3,46,Carlton,Dennis Armfield,Swan Districts
2007,3,47,Collingwood,Toby Thoolen,Bendigo Pioneers
2007,3,48,Western Bulldogs,Jarrad Boumann,Dandenong Stingrays
2007,3,49,Port Adelaide,Mitchell Farmer,Calder Cannons
2007,3,50,Geelong,Dan McKenna,Gippsland Power
2007,4,51,Richmond,Dean Putt,Calder Cannons
2007,4,52,Brisbane Lions,Bradd Dalziell,East Fremantle
2007,4,53,Melbourne,Kyle Cheney,North Ballarat Rebels
2007,4,54,Essendon,Cale Hooker,East Fremantle
2007,4,55,Fremantle,Mark Johnson,Essendon
2007,4,56,Brisbane Lions,Matt Austin,North Ballarat Rebels
2007,4,57,St Kilda,Fraser Gehrig,St Kilda ( ret. )
2007,4,58,Adelaide,Tony Armstrong,NSW/ACT Rams / Calder Cannons
2007,4,59,Sydney,Craig Bird,NSW/ACT Rams /Nelson Bay
2007,,60,Geelong,Adam Donohue,Geelong Falcons
2007,,61,Collingwood,Jaxson Barham,Geelong Falcons
2007,4,62,Kangaroos,Josh Smith,West Perth
2007,4,63,Western Bulldogs,Guy O'Keefe,Geelong Falcons
2007,5,64,Richmond,Pass,
2007,5,65,Carlton,Pass,
2007,5,66,Melbourne,Tom McNamara,South Adelaide
2007,5,67,Western Bulldogs,Pass,
2007,5,68,Essendon,Pass,
2007,5,69,Fremantle,Kepler Bradley,Essendon
2007,5,70,St Kilda,Eljay Connors,Bendigo Pioneers
2007,5,71,Adelaide,Aaron Kite,Calder Cannons
2007,5,72,Kangaroos,Blake Grima,Kangaroos
2007,6,73,Melbourne,Pass,
2007,6,74,Essendon,Jason D'urso,
2007,,75,Adelaide,Taylor Walker,NSW/ACT Rams / North Broken Hill
2008,1,1,Melbourne,Jack Watts,Sandringham Dragons
2008,1,2,West Coast,Nic Naitanui,Swan Districts
2008,1,3,Fremantle,Stephen Hill,West Perth
2008,1,4,Port Adelaide,Hamish Hartlett,West Adelaide
2008,1,5,Essendon,Michael Hurley,Northern Knights
2008,1,6,Carlton,Chris Yarran,Swan Districts
2008,1,7,Brisbane Lions,Daniel Rich x,Subiaco
2008,1,8,Richmond,Ty Vickery,Sandringham Dragons
2008,1,9,North Melbourne,Jack Ziebell,Murray Bushrangers
2008,1,10,Adelaide,Phil Davis,North Adelaide
2008,1,11,Collingwood,Steele Sidebottom,Murray Bushrangers
2008,1,12,Sydney,Lewis Johnston,North Adelaide
2008,1,13,St Kilda,Tom Lynch,Sandringham Dragons
2008,1,15,Geelong,Mitchell Brown,Sandringham Dragons
2008,1,16,Hawthorn,Ryan Schoenmakers,Norwood
2008,0,17,Melbourne,Sam Blease,Eastern Ranges
2008,0,18,West Coast,Luke Shuey,Oakleigh Chargers
2008,2,19,Melbourne,James Strauss,Oakleigh Chargers
2008,2,20,West Coast,Tom Swift,Claremont
2008,2,21,Fremantle,Hayden Ballantyne,Peel Thunder
2008,2,22,Port Adelaide,Jackson Trengove,Calder Cannons
2008,2,23,Essendon,David Zaharakis,Northern Knights
2008,2,24,Fremantle,Nick Suban,North Ballarat Rebels
2008,2,25,Brisbane Lions,Jack Redden,Glenelg
2008,2,26,Richmond,Jayden Post,Western Jets
2008,2,27,North Melbourne,Sam Wright,Murray Bushrangers
2008,2,28,Adelaide,Shaun McKernan,Calder Cannons
2008,2,29,Collingwood,Dayne Beams,Southport
2008,2,30,Sydney,Dan Hannebery,Oakleigh Chargers
2008,2,31,Western Bulldogs,Jordan Roughead,North Ballarat Rebels
2008,2,32,Western Bulldogs,Liam Jones,North Hobart
2008,2,33,Geelong,Tom Gillies,Dandenong Stringrays
2008,2,34,Hawthorn,Liam Shiels,Eastern Ranges
2008,3,35,Melbourne,Jamie Bennell,Swan Districts
2008,3,36,West Coast,Ashley Smith,Dandenong Stingrays
2008,3,37,Fremantle,Zac Clarke,Oakleigh Chargers
2008,3,38,Port Adelaide,Matthew Broadbent,Woodville-West Torrens
2008,3,39,Geelong,Steven Motlop,Wanderers
2008,3,40,Carlton,Mitch Robinson,Tasmanian Devils
2008,3,41,Brisbane Lions,Todd Banfield,Swan Districts
2008,3,42,Port Adelaide,Mitch Banner,Western Jets
2008,3,43,North Melbourne,Liam Anthony,East Fremantle
2008,3,44,Adelaide,Rory Sloane,Eastern Ranges
2008,3,45,Collingwood,Jarrad Blight,Swan Districts
2008,3,46,Collingwood,Luke Rounds,Geelong Falcons
2008,3,47,St Kilda,Rhys Stanley,West Adelaide
2008,3,48,St Kilda,Nicholas Heyne,Gippsland Power
2008,3,49,Geelong,Taylor Hunt,Sandringham Dragons
2008,3,50,Hawthorn,Jordan Lisle,Oakleigh Chargers
2008,4,51,Melbourne,Neville Jetta,Swan Districts
2008,4,52,West Coast,Jordan Jones,Geelong Falcons
2008,4,53,Fremantle,Michael Walters,Swan Districts
2008,4,54,Port Adelaide,Jarrad Redden,Woodville-West Torrens
2008,4,55,Essendon,Michael Still,Northern Knights
2008,4,56,Fremantle,Ben Bucovaz,Geelong Falcons
2008,4,57,Brisbane Lions,Aaron Cornelius,Tasmanian Devils
2008,4,58,Richmond,Tom Hislop,Essendon
2008,4,59,North Melbourne,Nathan O'Keefe,Eastern Ranges
2008,4,60,Adelaide,Tom Lee,Claremont
2008,4,61,Sydney,Campbell Heath,Gippsland Power
2008,4,62,St Kilda,Alistair Smith,Perth
2008,4,63,Hawthorn,Luke Lowden,Sandringham Dragons
2008,5,64,Melbourne,Rohan Bail,Mount Gravatt
2008,5,65,Carlton,Rhys O'Keeffe,North Adelaide
2008,5,66,Port Adelaide,Glenn Dawson,Woodville-West Torrens
2008,5,67,Essendon,Tyson Slattery,West Adelaide
2008,5,68,Fremantle,Tim Ruffles,North Ballarat Rebels
2008,5,69,Brisbane Lions,Bart McCulloch,South Launceston
2008,5,70,Richmond,Pass,
2008,5,71,North Melbourne,Warren Benjamin,Claremont
2008,5,72,Adelaide,Will Young,North Ballarat Rebels
2008,5,73,Collingwood,Leigh Brown,North Melbourne
2008,5,74,St Kilda,Paul Cahill,Sturt
2008,5,75,Hawthorn,Shane Savage,Dandenong Stingrays
2008,6,76,Melbourne,Pass,
2008,6,77,Fremantle,Chris Hall,Woodville-West Torrens
2008,6,78,Port Adelaide,Jason Davenport,Geelong
2008,6,79,Essendon,Pass,
2008,6,80,Carlton,Caleb Tiller,Murray Bushrangers
2008,6,81,Brisbane Lions,Kieran King,East Fremantle
2008,6,82,Brisbane Lions,Pass,
2008,6,83,St Kilda,Colm Begley,Brisbane Lions
2008,7,84,Port Adelaide,Pass,
2008,7,85,Carlton,Pass,
2009,0,1,Melbourne,Tom Scully,Dandenong Stingrays
2009,1,2,Melbourne,Jack Trengove,Sturt
2009,1,3,Richmond,Dustin Martin,Bendigo Pioneers
2009,1,4,Fremantle,Anthony Morabito,Peel
2009,1,5,North Melbourne,Ben Cunnington,Geelong Falcons
2009,1,6,Sydney,Gary Rohan,Geelong Falcons
2009,1,7,West Coast,Brad Sheppard,East Fremantle
2009,1,8,Port Adelaide,John Butcher,Gippsland Power
2009,1,9,Port Adelaide,Andrew Moore,Eastern Ranges
2009,1,10,Essendon,Jake Melksham,Calder Cannons
2009,1,11,Melbourne,Jordan Gysberts,Eastern Ranges
2009,1,12,Carlton,Kane Lucas,East Fremantle
2009,1,13,Adelaide,Daniel Talia,Calder Cannons
2009,1,14,Sydney,Lewis Jetta,Swan Districts
2009,1,15,Western Bulldogs,Christian Howard,Glenelg
2009,1,16,Port Adelaide,Jasper McMillan-Pittard,Geelong Falcons
2009,1,17,Geelong,Daniel Menzel,Central District
2009,2,18,Melbourne,Luke Tapscott,North Adelaide
2009,2,19,Richmond,Benjamin Griffiths,Eastern Ranges
2009,2,20,Fremantle,Nathan Fyfe,Claremont
2009,2,21,North Melbourne,Ryan Bastinac,Dandenong Stingrays
2009,2,22,West Coast,Gerrick Weedon,Claremont
2009,2,23,West Coast,Koby Stevens,Gippsland Power
2009,2,24,Essendon,Jake Carlisle,Calder Cannons
2009,2,25,North Melbourne,Aaron Black,Peel
2009,2,26,Essendon,Travis Colyer,Claremont
2009,2,27,Brisbane Lions,Callum Bartlett,Geelong Falcons
2009,2,28,Geelong,Mitch Duncan,East Perth
2009,2,29,Adelaide,Jack Gunston,Sandringham Dragons
2009,2,30,Collingwood,Luke Ball,St Kilda
2009,2,31,Western Bulldogs,Jason Tutt,Ainslie
2009,2,32,St Kilda,Nicholas Winmar,Claremont
2009,2,33,Essendon,Anthony Long,Calder Cannons
2009,3,34,Melbourne,Max Gawn,Sandringham Dragons
2009,3,35,Richmond,David Astbury,North Ballarat Rebels
2009,3,36,Fremantle,Joel Houghton,Perth
2009,3,37,North Melbourne,Jamie Macmillan,Oakleigh Chargers
2009,3,38,Sydney,Sam Reid,Murray Bushrangers
2009,3,39,Hawthorn,Sam Grimley,Northern Knights
2009,3,40,Geelong,Allen Christensen,Geelong Falcons
2009,3,41,North Melbourne,Ayden Kennedy,Eastern Ranges
2009,3,42,Geelong,Nathan Vardy,Gippsland Power
2009,3,43,Carlton,Marcus Davies,North Hobart
2009,3,44,Richmond,Matthew Dea,North Ballarat Rebels
2009,3,45,Adelaide,Sam Shaw,Oakleigh Chargers
2009,3,46,Hawthorn,Ben Stratton,East Perth
2009,3,47,Brisbane Lions,Ryan Harwood,Glenorchy
2009,3,48,Fremantle,Jesse Crichton,North Launceston
2009,3,49,Fremantle,Dylan Roberton,Dandenong Stingrays
2009,4,50,Melbourne,Jack Fitzpatrick,Western Jets
2009,4,51,Richmond,Troy Taylor,South Alice Springs
2009,4,52,Fremantle,Justin Bollenhagen,South Adelaide
2009,4,53,North Melbourne,Brayden Norris,Murray Bushrangers
2009,4,54,Sydney,Byron Sumner,Woodville-West Torrens
2009,4,55,Sydney,Trent Dennis-Lane,Subiaco
2009,4,56,Geelong,Josh Cowan,North Ballarat Rebels
2009,4,57,Hawthorn,Jordan Williams,Bendigo Pioneers
2009,4,58,Hawthorn,Rhan Hooper,Brisbane Lions
2009,4,59,Carlton,Rohan Kerr,Dandenong Stingrays
2009,4,60,St Kilda,Jesse W. Smith,North Melbourne
2009,4,61,Adelaide,James Craig,North Adelaide
2009,4,62,Collingwood,Ben Sinclair,Oakleigh Chargers
2009,4,63,Western Bulldogs,Lukas Markovic,Box Hill Hawks
